time,gFx,gFy,gFz,TgF
10.241161,-0.6981,-1.2253,0.5976,1.532
10.243860,-0.6946,-1.1750,0.5919,1.488
10.246141,-0.6878,-1.1377,0.5778,1.450
10.248673,-0.6819,-1.0923,0.5235,1.390
10.251151,-0.6819,-1.0543,0.4809,1.345
10.253625,-0.6885,-1.0245,0.4240,1.305
10.256077,-0.7105,-1.0056,0.3859,1.290
10.258778,-0.7540,-0.9958,0.3087,1.287
10.261096,-0.8027,-1.0096,0.2637,1.316
10.263798,-0.8838,-1.0142,0.2069,1.361
10.266573,-0.9510,-1.0326,0.1547,1.412
10.270150,-1.0472,-1.0494,0.1317,1.488
10.271371,-1.1380,-1.0718,0.1232,1.568
10.275227,-1.2142,-1.0941,0.1072,1.638
10.276616,-1.2949,-1.1291,0.0909,1.720
10.278895,-1.3774,-1.1645,0.0872,1.806
10.281368,-1.4584,-1.1838,0.0692,1.880
10.285359,-1.5292,-1.2087,0.0929,1.951
10.286744,-1.5759,-1.2227,0.0892,1.997
10.289056,-1.6020,-1.2363,0.0674,2.025
10.291683,-1.6297,-1.2339,0.0626,2.045
10.293845,-1.6282,-1.2244,0.0061,2.037
10.296269,-1.5908,-1.2136,-0.0840,2.003
10.298810,-1.5239,-1.2202,-0.2372,1.967
10.301350,-1.4356,-1.1843,-0.4315,1.910
10.305400,-1.3090,-1.1496,-0.6935,1.875
10.306789,-1.1470,-1.1364,-0.9782,1.888
10.308806,-0.9434,-1.1330,-1.2549,1.936
10.313020,-0.7652,-1.1510,-1.4513,2.004
10.314034,-0.5998,-1.1364,-1.5251,1.994
10.316673,-0.5118,-1.1782,-1.5176,1.988
10.318821,-0.4891,-1.2227,-1.4173,1.935
10.321480,-0.5077,-1.2544,-1.2658,1.853
10.325336,-0.5394,-1.2524,-1.1026,1.754
10.326691,-0.6059,-1.2495,-0.9247,1.668
10.330202,-0.6455,-1.2212,-0.7621,1.578
10.331406,-0.6445,-1.1728,-0.6270,1.478
10.333877,-0.6340,-1.1319,-0.5185,1.397
10.337934,-0.6024,-1.1004,-0.4344,1.328
10.339006,-0.5810,-1.0758,-0.3629,1.275
10.341322,-0.5624,-1.0384,-0.2876,1.215
10.345301,-0.5495,-1.0037,-0.2350,1.168
10.346674,-0.5409,-0.9550,-0.1768,1.112
10.348814,-0.5353,-0.9199,-0.1339,1.073
10.352771,-0.5220,-0.8690,-0.0947,1.018
10.353884,-0.5106,-0.8302,-0.0603,0.977
10.357861,-0.4979,-0.7842,-0.0085,0.929
10.359074,-0.4859,-0.7334,-0.0023,0.880
10.363036,-0.4922,-0.6967,0.0279,0.854
10.364146,-0.5123,-0.6361,0.0447,0.818
10.366758,-0.5255,-0.5878,0.0538,0.790
10.370103,-0.5544,-0.5410,0.0603,0.777
10.371526,-0.5751,-0.4949,0.0801,0.763
10.375481,-0.6061,-0.4616,0.0951,0.768
10.376607,-0.6284,-0.4122,0.0736,0.755
10.380085,-0.6504,-0.3660,0.0897,0.752
10.381724,-0.6821,-0.3260,0.0704,0.759
10.383986,-0.6954,-0.2933,0.0809,0.759
10.386380,-0.7176,-0.2553,0.0643,0.764
10.388828,-0.7254,-0.2148,0.0503,0.758
10.391392,-0.7298,-0.1769,0.0188,0.751
10.393990,-0.7212,-0.1361,-0.0034,0.734
10.396490,-0.6788,-0.1251,-0.0339,0.691
10.398985,-0.6861,-0.0906,-0.0584,0.695
10.401561,-0.6716,-0.0466,-0.0859,0.679
10.404166,-0.6680,-0.0065,-0.1213,0.679
10.406474,-0.6534,0.0227,-0.1439,0.669
10.409920,-0.6406,0.0620,-0.1805,0.668
10.411691,-0.6157,0.0940,-0.2177,0.660
10.413976,-0.6052,0.1267,-0.2465,0.666
10.416422,-0.5851,0.1614,-0.2842,0.670
10.418893,-0.5817,0.1730,-0.3322,0.692
10.421402,-0.5746,0.2013,-0.3714,0.713
10.423859,-0.5686,0.2248,-0.3936,0.727
10.426600,-0.5553,0.2280,-0.4127,0.728
10.429017,-0.5583,0.2336,-0.3692,0.709
10.431873,-0.5776,0.2483,-0.3682,0.729
10.434256,-0.5817,0.2338,-0.3235,0.705
10.436789,-0.5940,0.2220,-0.2944,0.699
10.439108,-0.6022,0.2177,-0.2827,0.700
10.441801,-0.6235,0.1996,-0.2318,0.694
10.444366,-0.6457,0.1828,-0.2147,0.705
10.446840,-0.6763,0.1695,-0.1756,0.719
10.449035,-0.6963,0.1570,-0.1297,0.726
10.451767,-0.7233,0.1167,-0.1150,0.742
10.454081,-0.7200,0.0901,-0.0833,0.730
10.456657,-0.7235,0.0463,-0.0579,0.727
10.459220,-0.7191,0.0136,-0.0358,0.720
10.463265,-0.7200,-0.0242,-0.0207,0.721
10.464237,-0.7284,-0.0780,-0.0167,0.733
10.467870,-0.7474,-0.1410,-0.0004,0.761
10.469306,-0.7692,-0.2104,-0.0107,0.798
10.471728,-0.8076,-0.2788,-0.0256,0.855
10.473989,-0.8535,-0.3495,-0.0386,0.923
10.477971,-0.9053,-0.4306,-0.0754,1.005
10.479345,-0.9400,-0.5105,-0.1101,1.075
10.481741,-0.9691,-0.5860,-0.1597,1.144
10.484401,-1.0052,-0.6826,-0.1961,1.231
10.486607,-1.0372,-0.7735,-0.2323,1.315
10.489329,-1.0451,-0.8658,-0.2455,1.379
10.491976,-1.0630,-0.9478,-0.2660,1.449
10.494103,-1.0793,-1.0452,-0.2453,1.522
10.497079,-1.0761,-1.1202,-0.2516,1.574
10.499185,-1.0898,-1.2134,-0.2313,1.647
10.501741,-1.0693,-1.2884,-0.1910,1.685
10.504121,-1.0810,-1.3681,-0.1773,1.753
10.506688,-1.0639,-1.4527,-0.1771,1.809
10.509033,-1.0490,-1.5420,-0.2073,1.876
10.511491,-1.0411,-1.6240,-0.2382,1.944
10.513897,-1.0274,-1.7200,-0.2223,2.016
10.516567,-1.0341,-1.8106,-0.2680,2.102
10.519062,-1.0231,-1.9069,-0.2583,2.179
10.521485,-1.0192,-1.9942,-0.2597,2.255
10.524285,-0.9943,-2.0876,-0.2073,2.322
10.526605,-0.9661,-2.1631,-0.1791,2.376
10.529092,-0.9295,-2.2417,-0.1387,2.431
10.532894,-0.8740,-2.2934,-0.0791,2.456
10.534298,-0.7965,-2.3378,-0.0432,2.470
10.537941,-0.7233,-2.3633,-0.0185,2.472
10.539359,-0.6291,-2.3887,-0.0114,2.470
10.542953,-0.5245,-2.3889,-0.0023,2.446
10.543994,-0.4102,-2.3977,0.0076,2.433
10.546734,-0.3060,-2.4067,0.0264,2.426
10.550411,-0.2024,-2.4285,0.0293,2.437
10.551737,-0.0763,-2.4419,0.0317,2.443
10.554176,0.0157,-2.4873,0.0628,2.488
10.556707,0.0988,-2.5483,0.0582,2.551
10.559258,0.1648,-2.6032,0.0736,2.609
10.561650,0.2086,-2.6739,0.0921,2.684
10.564211,0.2515,-2.7501,0.0774,2.763
10.566901,0.3095,-2.8400,0.0760,2.858
10.569016,0.3779,-2.8999,0.0931,2.926
10.571489,0.4586,-2.9810,0.1021,3.018
10.573997,0.5439,-3.0282,0.1185,3.079
10.576492,0.6262,-3.0763,0.1310,3.142
10.578980,0.6954,-3.0993,0.1520,3.180
10.581566,0.7382,-3.0961,0.1689,3.187
10.584025,0.7831,-3.0576,0.1774,3.161
10.586700,0.7985,-2.9808,0.1503,3.090
10.589311,0.7816,-2.8522,0.1327,2.960
10.591796,0.7279,-2.6643,0.1486,2.766
10.594103,0.6795,-2.4688,0.2009,2.568
10.596549,0.6049,-2.2985,0.2329,2.388
10.599146,0.5077,-2.1371,0.2517,2.211
10.601575,0.4676,-1.9942,0.2681,2.066
10.604605,0.4292,-1.8610,0.2971,1.933
10.606586,0.4097,-1.7237,0.3563,1.807
10.609000,0.3710,-1.6193,0.4140,1.712
10.611752,0.3381,-1.5238,0.4814,1.633
10.613876,0.2603,-1.4194,0.5431,1.542
10.616475,0.1993,-1.3243,0.6628,1.494
10.619147,0.1259,-1.2547,0.7918,1.489
10.621743,0.0399,-1.1904,0.8390,1.457
10.624174,-0.0597,-1.1447,0.8544,1.430
10.626691,-0.1357,-1.1161,0.8502,1.410
10.629344,-0.2440,-1.0951,0.7833,1.368
10.631486,-0.3165,-1.0674,0.6526,1.291
10.634343,-0.4278,-1.0511,0.5179,1.247
10.636473,-0.5189,-1.0438,0.3585,1.220
10.638991,-0.6064,-1.0438,0.1659,1.219
10.641900,-0.6614,-1.0731,-0.0078,1.261
10.645526,-0.7780,-1.1161,-0.1705,1.371
10.646822,-0.8256,-1.1377,-0.2886,1.435
10.650750,-0.9107,-1.1538,-0.3208,1.505
10.651921,-0.9673,-1.1677,-0.3277,1.551
10.655524,-1.0448,-1.1929,-0.3827,1.631
10.656716,-1.0700,-1.1943,-0.3709,1.646
10.659203,-1.1252,-1.2087,-0.2905,1.677
10.663116,-1.1576,-1.2018,-0.2223,1.683
10.664517,-1.2154,-1.2041,-0.1470,1.717
10.668042,-1.2108,-1.1921,-0.0922,1.702
10.669425,-1.2350,-1.1946,-0.0229,1.718
10.672851,-1.2403,-1.1538,0.0063,1.694
10.674305,-1.2266,-1.1388,0.0440,1.674
10.676879,-1.1604,-1.1088,0.0667,1.606
10.679209,-1.0561,-1.0687,0.0818,1.505
10.681613,-0.9009,-1.0254,0.0846,1.368
10.684143,-0.7669,-0.9819,0.0955,1.250
10.687922,-0.5910,-0.9592,0.1007,1.131
10.689457,-0.4742,-0.9206,0.1242,1.043
10.691909,-0.3794,-0.8817,0.1407,0.970
10.694408,-0.3002,-0.8509,0.1610,0.917
10.696686,-0.2396,-0.8297,0.1671,0.880
10.699552,-0.1939,-0.8062,0.2118,0.856
10.701674,-0.1716,-0.7931,0.2227,0.841
10.704347,-0.1844,-0.7705,0.2397,0.828
10.706687,-0.1985,-0.7532,0.2312,0.812
10.709141,-0.2263,-0.7351,0.2197,0.800
10.711754,-0.2324,-0.7276,0.2038,0.790
10.714055,-0.2384,-0.7146,0.1877,0.776
10.716694,-0.2303,-0.6906,0.1461,0.743
10.719332,-0.2039,-0.6916,0.1246,0.732
10.721586,-0.1995,-0.6586,0.1023,0.696
10.724045,-0.1638,-0.6388,0.0836,0.665
10.726725,-0.1282,-0.6212,0.0894,0.641
10.729267,-0.1017,-0.6070,0.0821,0.621
10.731641,-0.0770,-0.5831,0.1032,0.597
10.734240,-0.0345,-0.5550,0.1088,0.567
10.738147,-0.0062,-0.5249,0.1351,0.542
10.739577,0.0274,-0.4976,0.1545,0.522
10.743209,0.0609,-0.4578,0.1645,0.490
10.744070,0.0900,-0.4431,0.1820,0.487
10.746874,0.0914,-0.4173,0.1999,0.472
10.750922,0.1238,-0.3783,0.2150,0.452
10.751724,0.1343,-0.3551,0.2006,0.429
10.755907,0.1687,-0.3272,0.1884,0.414
10.756779,0.1995,-0.2957,0.1838,0.401
10.759452,0.2017,-0.2763,0.1715,0.383
10.762018,0.2100,-0.2551,0.1571,0.366
10.765929,0.2352,-0.2370,0.1461,0.365
10.767001,0.2459,-0.2255,0.1452,0.364
10.770860,0.2503,-0.2148,0.1403,0.358
10.772000,0.2310,-0.1915,0.1249,0.325
10.775948,0.2235,-0.1962,0.1249,0.323
10.776864,0.2235,-0.1950,0.1029,0.314
10.779497,0.2073,-0.1771,0.0738,0.283
10.783340,0.2078,-0.1710,0.0547,0.275
10.784347,0.2063,-0.1745,0.0312,0.272
10.788318,0.1846,-0.1566,0.0117,0.242
10.789469,0.1890,-0.1622,-0.0092,0.249
10.792053,0.1807,-0.1542,-0.0361,0.240
10.795810,0.1697,-0.1368,-0.0717,0.229
10.796953,0.1592,-0.1293,-0.0994,0.228
10.799524,0.1511,-0.1163,-0.1544,0.245
10.801929,0.1271,-0.1067,-0.1497,0.224
10.805818,0.1098,-0.0985,-0.2086,0.255
10.806880,0.1017,-0.0921,-0.2504,0.286
10.809438,0.0819,-0.0892,-0.3350,0.356
10.812026,0.0627,-0.0897,-0.3946,0.409
10.814594,0.0299,-0.0780,-0.4706,0.478
10.817128,0.0113,-0.0820,-0.5293,0.536
10.819497,-0.0565,-0.0972,-0.5330,0.545
10.821949,-0.1298,-0.1134,-0.5158,0.544
10.824437,-0.2401,-0.1265,-0.5214,0.588
10.826942,-0.3806,-0.1591,-0.4865,0.638
10.829474,-0.5439,-0.2038,-0.4337,0.725
10.832137,-0.6863,-0.2490,-0.4073,0.836
10.835841,-0.8376,-0.2971,-0.3641,0.960
10.836915,-0.9566,-0.3372,-0.3320,1.067
10.839546,-1.0541,-0.3739,-0.3313,1.166
10.843436,-1.1576,-0.3917,-0.2917,1.256
10.844419,-1.2081,-0.4137,-0.2562,1.302
10.848422,-1.2459,-0.4340,-0.2264,1.339
10.849550,-1.2657,-0.4389,-0.1504,1.348
10.853433,-1.2597,-0.4462,-0.0712,1.338
10.854356,-1.2184,-0.4518,0.0081,1.299
10.858275,-1.1597,-0.4428,0.0694,1.243
10.859344,-1.0942,-0.4264,0.1461,1.183
10.863357,-1.0167,-0.4240,0.2021,1.120
10.864501,-0.9346,-0.4294,0.2871,1.068
10.867052,-0.8566,-0.4545,0.4320,1.062
10.870891,-0.7729,-0.4909,0.4772,1.033
10.871857,-0.7281,-0.5024,0.4746,1.004
10.874599,-0.7059,-0.5391,0.4641,1.002
10.878389,-0.6658,-0.5995,0.4233,0.991
10.879505,-0.6423,-0.6351,0.3712,0.977
10.883400,-0.6384,-0.6400,0.2842,0.948
10.884536,-0.6257,-0.6415,0.1620,0.911
10.888395,-0.5749,-0.6324,0.0098,0.855
10.889540,-0.5253,-0.6063,-0.1211,0.811
10.892161,-0.4637,-0.5745,-0.2418,0.777
10.894739,-0.4197,-0.5484,-0.3152,0.759
10.897266,-0.3642,-0.5420,-0.3359,0.734
10.904740,-0.2953,-0.5159,-0.3560,0.693
10.905649,-0.2410,-0.5068,-0.3811,0.678
10.906183,-0.1606,-0.4897,-0.4247,0.668
10.906979,-0.0930,-0.4853,-0.5170,0.715
10.909268,-0.0299,-0.5037,-0.6307,0.808
10.911753,0.0257,-0.5354,-0.8521,1.007
10.914205,0.1177,-0.6156,-1.0823,1.251
10.916690,0.3039,-0.7605,-1.2524,1.496
10.919210,0.5120,-1.0273,-1.2981,1.733
10.921769,0.6995,-1.3109,-1.2537,1.944
10.924394,0.7899,-1.5426,-1.1202,2.064
10.926844,0.8270,-1.6741,-0.8870,2.067
10.929513,0.7939,-1.7713,-0.6877,2.059
10.932244,0.7293,-1.8434,-0.4995,2.044
10.934411,0.6572,-1.8556,-0.3245,1.995
10.936854,0.5930,-1.8524,-0.1795,1.953
10.939521,0.5265,-1.8570,-0.0754,1.932
10.942034,0.4784,-1.8647,0.0224,1.925
10.944434,0.4673,-1.8684,0.1278,1.930
10.946949,0.4363,-1.8789,0.2370,1.943
10.949373,0.4165,-1.8952,0.3108,1.965
10.953094,0.4134,-1.9104,0.4003,1.995
10.954424,0.4097,-1.9213,0.4453,2.014
10.957160,0.3920,-1.9350,0.5027,2.037
10.959543,0.3654,-1.9411,0.5079,2.039
10.961993,0.3635,-1.9380,0.4614,2.025
10.965902,0.3422,-1.9133,0.4362,1.992
10.967244,0.3129,-1.8730,0.4411,1.949
10.969570,0.3251,-1.8026,0.4523,1.887
10.972038,0.3383,-1.7249,0.5063,1.829
10.974366,0.3520,-1.6291,0.5704,1.762
10.977125,0.3950,-1.5380,0.5902,1.694
10.979510,0.4591,-1.4485,0.6235,1.642
10.981974,0.5162,-1.3722,0.6457,1.602
10.985933,0.5358,-1.3045,0.6347,1.546
10.987496,0.5553,-1.2449,0.6324,1.503
10.989678,0.5863,-1.1958,0.6322,1.474
10.993394,0.6071,-1.1535,0.6176,1.442
10.994678,0.6052,-1.1330,0.6190,1.426
10.998439,0.6040,-1.1124,0.6606,1.428
10.999923,0.5637,-1.1166,0.6748,1.421
11.002165,0.5216,-1.1352,0.6762,1.421
11.004648,0.4539,-1.1542,0.6980,1.423
11.006962,0.3669,-1.1882,0.7170,1.435
11.009624,0.3009,-1.2224,0.7158,1.448
11.012088,0.2193,-1.2373,0.7212,1.449
11.014495,0.1655,-1.2591,0.7144,1.457
11.016975,0.1140,-1.2659,0.7256,1.464
11.019519,0.0627,-1.2696,0.7046,1.453
11.021998,0.0297,-1.2689,0.6909,1.445
11.024434,-0.0167,-1.2686,0.6517,1.426
11.026968,-0.0531,-1.2730,0.6112,1.413
11.029521,-0.0790,-1.2801,0.5577,1.399
11.032182,-0.1128,-1.2754,0.5063,1.377
11.034500,-0.1529,-1.2745,0.4420,1.358
11.037074,-0.1900,-1.2789,0.4203,1.360
11.039578,-0.2345,-1.2735,0.3693,1.347
11.042254,-0.2652,-1.2563,0.3280,1.325
11.045793,-0.2943,-1.2561,0.2717,1.318
11.047059,-0.3322,-1.2410,0.1929,1.299
11.050724,-0.3738,-1.2214,0.0428,1.278
11.051998,-0.4160,-1.1936,-0.0874,1.267
11.054323,-0.4507,-1.1806,-0.1959,1.279
11.058201,-0.4840,-1.1601,-0.2499,1.282
11.059489,-0.5187,-1.1459,-0.2619,1.285
11.063583,-0.5282,-1.1461,-0.2648,1.289
11.064510,-0.5536,-1.1424,-0.2448,1.293
11.067197,-0.5822,-1.1596,-0.2208,1.316
11.069446,-0.6231,-1.1689,-0.2059,1.340
11.073513,-0.6441,-1.1862,-0.1485,1.358
11.074379,-0.6914,-1.2051,-0.1162,1.394
11.077256,-0.7245,-1.2376,-0.0671,1.436
11.079689,-0.7601,-1.2554,-0.0180,1.468
11.083501,-0.7767,-1.2852,0.0288,1.502
11.084456,-0.7904,-1.3143,0.0699,1.535
11.086727,-0.8153,-1.3194,0.1141,1.555
11.089468,-0.8161,-1.3229,0.1601,1.563
11.092008,-0.8293,-1.3458,0.2009,1.594
11.094574,-0.8246,-1.3514,0.2470,1.602
11.098356,-0.8237,-1.3392,0.2617,1.594
11.099653,-0.8165,-1.3355,0.2969,1.593
11.103322,-0.8058,-1.3262,0.3040,1.581
11.104697,-0.7823,-1.3243,0.3087,1.569
11.106848,-0.7662,-1.3064,0.3020,1.544
11.109536,-0.7487,-1.2923,0.3182,1.527
11.112299,-0.7032,-1.2713,0.3446,1.493
11.114629,-0.6602,-1.2483,0.3665,1.459
11.118607,-0.6294,-1.2249,0.3847,1.430
11.119551,-0.5961,-1.2002,0.3788,1.393
11.122055,-0.5686,-1.1874,0.3937,1.374
11.126029,-0.5502,-1.1857,0.3721,1.359
11.127121,-0.5331,-1.1804,0.3497,1.342
11.129809,-0.5313,-1.1743,0.3427,1.334
11.133593,-0.5316,-1.1782,0.3399,1.337
11.134769,-0.5397,-1.1926,0.3407,1.353
11.138630,-0.5378,-1.2041,0.3476,1.364
11.139559,-0.5269,-1.2139,0.3316,1.364
11.143646,-0.5096,-1.2212,0.2882,1.354
11.144564,-0.5001,-1.2407,0.2456,1.360
11.147213,-0.4994,-1.2584,0.2236,1.372
11.149498,-0.5128,-1.2600,0.1833,1.373
11.153061,-0.5140,-1.2810,0.1635,1.390
11.154678,-0.5136,-1.2796,0.1242,1.384
11.158617,-0.4940,-1.2784,0.0948,1.374
11.159814,-0.5013,-1.2745,0.1021,1.373
11.163621,-0.5341,-1.2980,0.0633,1.405
11.164815,-0.5280,-1.3043,0.0501,1.408
11.168471,-0.5581,-1.3129,0.0433,1.427
11.169688,-0.5879,-1.3227,0.0594,1.449
11.173567,-0.6171,-1.3204,0.0515,1.458
11.174452,-0.6367,-1.3172,0.0797,1.465
11.177176,-0.6683,-1.3099,0.1212,1.476
11.179679,-0.6924,-1.3050,0.1412,1.484
11.182199,-0.7171,-1.3055,0.1647,1.499
11.186070,-0.7366,-1.2752,0.1766,1.483
11.187115,-0.7589,-1.2722,0.1855,1.493
11.191156,-0.7867,-1.2540,0.1703,1.490
11.192407,-0.8014,-1.2540,0.1601,1.497
11.195969,-0.8048,-1.2170,0.1473,1.466
11.197127,-0.8124,-1.1987,0.0985,1.451
11.200887,-0.8114,-1.1713,0.0207,1.425
11.202053,-0.8004,-1.1538,-0.0681,1.406
11.205958,-0.7680,-1.1293,-0.2223,1.384
11.207002,-0.7459,-1.0916,-0.4235,1.388
11.209603,-0.7059,-1.0538,-0.6078,1.406
11.213755,-0.6541,-1.0377,-0.8597,1.498
11.214815,-0.6420,-1.0063,-0.8546,1.468
11.218236,-0.6604,-0.9695,-0.8291,1.436
11.221002,-0.7100,-0.9397,-0.7737,1.409
11.222140,-0.7802,-0.9382,-0.7233,1.418
11.226091,-0.8537,-0.9292,-0.6966,1.441
11.227429,-0.9256,-0.9255,-0.6695,1.470
11.231020,-0.9901,-0.9005,-0.6216,1.476
11.232316,-1.0380,-0.8763,-0.5720,1.474
11.236023,-1.0727,-0.8463,-0.5085,1.458
11.237276,-1.0691,-0.8172,-0.4308,1.413
11.241027,-1.0673,-0.7908,-0.3762,1.381
11.241964,-1.0544,-0.7600,-0.3189,1.338
11.246088,-1.0246,-0.7143,-0.2824,1.281
11.247159,-0.9899,-0.6843,-0.2604,1.231
11.249638,-0.9532,-0.6471,-0.2385,1.177
11.252641,-0.9265,-0.6078,-0.2167,1.129
11.254779,-0.9034,-0.5836,-0.1981,1.094
11.257317,-0.8752,-0.5447,-0.1847,1.047
11.259832,-0.8799,-0.5261,-0.1783,1.041
11.262262,-0.8860,-0.4904,-0.1690,1.027
11.264847,-0.9229,-0.4626,-0.1661,1.046
11.267274,-0.9659,-0.4462,-0.1602,1.076
11.269873,-0.9994,-0.4145,-0.1768,1.096
11.272492,-1.0304,-0.4040,-0.1793,1.121
11.274923,-1.0537,-0.3873,-0.2057,1.141
11.277329,-1.0722,-0.3763,-0.2133,1.156
11.279872,-1.0719,-0.3636,-0.2534,1.160
11.282179,-1.0817,-0.3394,-0.2797,1.168
11.284610,-1.0840,-0.3150,-0.3291,1.176
11.287300,-1.0800,-0.2779,-0.3611,1.172
11.289834,-1.0465,-0.2512,-0.4034,1.149
11.292392,-1.0118,-0.2346,-0.4391,1.128
11.294584,-0.9579,-0.1959,-0.4422,1.073
11.297312,-0.8889,-0.1491,-0.4445,1.005
11.299878,-0.8193,-0.1129,-0.4626,0.948
11.302358,-0.7562,-0.0853,-0.4566,0.888
11.304810,-0.6802,-0.0594,-0.4442,0.815
11.307308,-0.6497,-0.0396,-0.4249,0.777
11.309784,-0.6081,-0.0244,-0.3963,0.726
11.312350,-0.5734,-0.0034,-0.3529,0.673
11.314727,-0.5523,0.0023,-0.3238,0.640
11.317358,-0.5243,0.0290,-0.3086,0.609
11.319646,-0.5128,0.0265,-0.2487,0.570
11.322109,-0.4903,0.0422,-0.2091,0.535
11.324633,-0.4661,0.0507,-0.1761,0.501
11.327263,-0.4698,0.0586,-0.1297,0.491
11.329636,-0.4470,0.0677,-0.1074,0.465
11.332195,-0.4327,0.0647,-0.0705,0.443
11.335017,-0.4278,0.0568,-0.0491,0.434
11.337128,-0.4011,0.0544,-0.0517,0.408
11.339739,-0.4006,0.0447,-0.0341,0.405
11.342122,-0.3796,0.0391,-0.0241,0.382
11.344736,-0.3615,0.0165,-0.0223,0.363
11.347339,-0.3659,-0.0121,-0.0070,0.366
11.349588,-0.3728,-0.0466,-0.0207,0.376
11.352232,-0.3808,-0.0823,-0.0055,0.390
11.354991,-0.3867,-0.1197,-0.0216,0.405
11.357178,-0.4080,-0.1596,-0.0121,0.438
11.359633,-0.4481,-0.2062,-0.0219,0.494
11.362055,-0.4801,-0.2509,-0.0107,0.542
11.364673,-0.5370,-0.3096,-0.0178,0.620
11.367071,-0.5966,-0.3678,-0.0002,0.701
11.369481,-0.6492,-0.4299,-0.0227,0.779
11.372233,-0.7191,-0.5254,-0.0349,0.891
11.374737,-0.7855,-0.6139,-0.0430,0.998
11.377127,-0.8606,-0.6931,-0.0938,1.109
11.379689,-0.9381,-0.7959,-0.1351,1.238
11.382213,-0.9779,-0.8898,-0.1321,1.329
11.384699,-1.0180,-0.9793,-0.1331,1.419
11.387125,-1.0414,-1.0662,-0.1069,1.494
11.389579,-1.0578,-1.1403,-0.0810,1.557
11.392252,-1.0617,-1.2065,-0.0535,1.608
11.394711,-1.0646,-1.2759,-0.0272,1.662
11.397217,-1.0681,-1.3553,-0.0016,1.726
11.399727,-1.0710,-1.4174,-0.0141,1.777
11.402161,-1.0763,-1.5017,-0.0344,1.848
11.404636,-1.0807,-1.5900,-0.0470,1.923
11.407125,-1.0889,-1.6843,-0.0537,2.006
11.409575,-1.1147,-1.7650,-0.0696,2.089
11.412258,-1.1215,-1.8551,-0.0928,2.170
11.414697,-1.1215,-1.9353,-0.0982,2.239
11.417185,-1.1243,-2.0306,-0.0935,2.323
11.419718,-1.1248,-2.1266,-0.0747,2.407
11.421996,-1.1047,-2.2130,-0.0434,2.474
11.424754,-1.0698,-2.2926,-0.0167,2.530
11.427077,-1.0280,-2.3449,0.0163,2.560
11.429493,-0.9532,-2.3701,0.0389,2.555
11.432215,-0.8804,-2.3617,0.0765,2.522
11.434831,-0.7645,-2.3454,0.0662,2.468
11.437225,-0.6562,-2.3141,0.0699,2.406
11.439628,-0.5378,-2.2794,0.0650,2.343
11.442169,-0.4490,-2.2603,0.0408,2.305
11.444527,-0.3840,-2.2547,0.0286,2.287
11.447133,-0.3200,-2.2682,0.0528,2.291
11.449844,-0.2664,-2.2787,0.0826,2.296
11.452341,-0.2232,-2.2960,0.1207,2.310
11.454972,-0.1858,-2.3312,0.1626,2.344
11.457484,-0.1345,-2.3608,0.2172,2.375
11.459902,-0.0653,-2.3835,0.2598,2.398
11.462186,0.0008,-2.4020,0.3180,2.423
11.464673,0.0700,-2.4309,0.3866,2.462
11.467289,0.1574,-2.4297,0.4523,2.476
11.469888,0.2219,-2.4216,0.5059,2.484
11.472371,0.2762,-2.4026,0.5098,2.472
11.474760,0.3283,-2.3605,0.4883,2.433
11.477452,0.4029,-2.2787,0.4326,2.354
11.479875,0.4283,-2.1772,0.3751,2.250
11.482338,0.4290,-2.0639,0.2954,2.129
11.484836,0.3997,-1.9512,0.2527,2.008
11.487301,0.3774,-1.8378,0.2121,1.888
11.489837,0.3202,-1.7368,0.1601,1.773
11.492384,0.2623,-1.6361,0.1496,1.664
11.494813,0.1772,-1.5313,0.1281,1.547
11.497355,0.1032,-1.4616,0.1265,1.471
11.499816,0.0255,-1.4040,0.1246,1.410
11.502241,-0.0357,-1.3546,0.1058,1.359
11.504832,-0.0653,-1.3077,0.1197,1.315
11.507229,-0.1159,-1.2600,0.1286,1.272
11.509715,-0.1718,-1.2074,0.1598,1.230
11.512337,-0.2122,-1.1829,0.1628,1.213
11.514702,-0.2760,-1.1466,0.1762,1.192
11.517226,-0.3307,-1.1281,0.1884,1.191
11.519761,-0.3757,-1.1183,0.1815,1.194
11.522114,-0.4102,-1.1205,0.1657,1.205
11.524745,-0.4610,-1.1359,0.1498,1.235
11.527183,-0.5174,-1.1528,0.1337,1.271
11.529808,-0.5453,-1.1748,0.0834,1.298
11.532481,-0.5714,-1.1916,0.0510,1.323
11.534707,-0.5807,-1.1897,0.0264,1.324
11.537421,-0.5884,-1.2085,0.0232,1.344
11.540998,-0.5851,-1.1985,0.0210,1.334
11.542433,-0.6024,-1.1990,0.0093,1.342
11.546354,-0.6191,-1.2109,0.0228,1.360
11.547396,-0.6350,-1.1958,0.0330,1.354
11.551322,-0.6538,-1.1967,0.0829,1.366
11.552549,-0.6902,-1.1980,0.0974,1.386
11.554768,-0.7117,-1.1980,0.0882,1.396
11.558758,-0.7382,-1.1921,0.1156,1.407
11.559736,-0.7571,-1.1720,0.0792,1.398
11.562370,-0.8016,-1.1633,0.1298,1.419
11.566197,-0.8060,-1.1322,0.1479,1.398
11.567560,-0.8144,-1.1124,0.1882,1.391
11.571183,-0.7978,-1.0682,0.1962,1.348
11.572874,-0.7513,-1.0445,0.1862,1.300
11.574682,-0.6937,-1.0142,0.1850,1.243
