time,gFx,gFy,gFz,TgF
18.723864,-0.3219,-0.6363,0.3157,0.780
18.726219,-0.2755,-0.6324,0.3465,0.772
18.728823,-0.2352,-0.6276,0.3827,0.772
18.731328,-0.2086,-0.6239,0.3891,0.764
18.733730,-0.1970,-0.6237,0.4010,0.767
18.736290,-0.1762,-0.6176,0.4091,0.761
18.738803,-0.1599,-0.6058,0.3986,0.743
18.741445,-0.1585,-0.6021,0.4086,0.745
18.743861,-0.1557,-0.5821,0.3905,0.718
18.746233,-0.1418,-0.5638,0.3884,0.699
18.748703,-0.1306,-0.5450,0.3810,0.678
18.751349,-0.1228,-0.5382,0.3529,0.655
18.753816,-0.0976,-0.5232,0.3512,0.638
18.756307,-0.0770,-0.5142,0.3192,0.610
18.758961,-0.0567,-0.4927,0.3209,0.591
18.761404,-0.0426,-0.4795,0.2871,0.561
18.763894,-0.0313,-0.4772,0.2918,0.560
18.766538,-0.0201,-0.4753,0.2676,0.546
18.768887,-0.0110,-0.4634,0.2542,0.529
18.771388,-0.0035,-0.4572,0.2566,0.524
18.773830,0.0152,-0.4508,0.2470,0.514
18.776397,0.0189,-0.4548,0.2507,0.520
18.778870,0.0418,-0.4533,0.2424,0.516
18.781355,0.0472,-0.4587,0.2346,0.517
18.784019,0.0595,-0.4590,0.2463,0.524
18.786386,0.0776,-0.4699,0.2537,0.540
18.788980,0.1079,-0.4685,0.2539,0.544
18.791533,0.1238,-0.4863,0.2358,0.554
18.793906,0.1345,-0.4956,0.2605,0.576
18.796449,0.1572,-0.4968,0.2502,0.578
18.799045,0.1723,-0.5154,0.2510,0.599
18.801358,0.1783,-0.5184,0.2605,0.607
18.803975,0.1985,-0.5127,0.2869,0.620
18.806435,0.2102,-0.5254,0.2671,0.626
18.808859,0.2173,-0.5159,0.2598,0.617
18.811372,0.2312,-0.5119,0.2676,0.622
18.813831,0.2440,-0.5049,0.2693,0.622
18.816501,0.2615,-0.5100,0.2744,0.635
18.819228,0.2818,-0.4881,0.2908,0.634
18.821691,0.2950,-0.4963,0.2918,0.647
18.825248,0.3019,-0.4870,0.2884,0.642
18.826430,0.3124,-0.4729,0.2915,0.637
18.830215,0.3373,-0.4765,0.2840,0.649
18.831629,0.3481,-0.4695,0.2801,0.648
18.834139,0.3615,-0.4736,0.2551,0.648
18.836549,0.3556,-0.4716,0.2290,0.634
18.840513,0.3652,-0.4819,0.2114,0.641
18.841640,0.3488,-0.4976,0.2232,0.647
18.843887,0.3349,-0.5254,0.1933,0.652
18.846734,0.3065,-0.5445,0.1542,0.644
18.849041,0.2816,-0.5613,0.1361,0.643
18.851677,0.2689,-0.5772,0.1088,0.646
18.855482,0.2526,-0.6007,0.0772,0.656
18.856640,0.2371,-0.6351,0.0200,0.678
18.859176,0.2256,-0.6743,-0.0272,0.712
18.863038,0.2042,-0.7167,-0.0808,0.750
18.864284,0.1919,-0.7688,-0.1627,0.809
18.866697,0.1927,-0.8274,-0.2663,0.890
18.870474,0.1467,-0.8915,-0.3391,0.965
18.871677,0.1262,-0.9382,-0.4195,1.035
18.874114,0.0890,-1.0186,-0.4894,1.134
18.877962,0.0365,-1.0911,-0.5710,1.232
18.879191,-0.0215,-1.1610,-0.6617,1.337
18.883065,-0.1626,-1.2458,-0.6810,1.429
18.884323,-0.2769,-1.3064,-0.7612,1.537
18.886715,-0.4449,-1.3779,-0.7924,1.651
18.890605,-0.6364,-1.4367,-0.7676,1.749
18.891630,-0.8547,-1.4873,-0.8120,1.898
18.895609,-1.1101,-1.5296,-0.8231,2.061
18.896622,-1.4043,-1.5702,-0.8128,2.258
18.899307,-1.7101,-1.6107,-0.7979,2.481
18.903225,-1.9577,-1.6354,-0.9135,2.710
18.904547,-2.3245,-1.6628,-0.8173,2.973
18.907746,-2.6067,-1.6880,-0.7807,3.202
18.909213,-2.8162,-1.6708,-0.6905,3.347
18.913022,-3.0520,-1.6459,-0.5363,3.509
18.914663,-3.1794,-1.5929,-0.4130,3.580
18.917775,-3.1847,-1.5464,-0.3995,3.563
18.919176,-3.1588,-1.4688,-0.3860,3.505
18.921643,-3.1170,-1.3933,-0.3335,3.431
18.925518,-3.0063,-1.3011,-0.3489,3.294
18.927085,-2.8436,-1.1992,-0.3462,3.105
18.930816,-2.6732,-1.0972,-0.3772,2.914
18.931876,-2.4484,-0.9695,-0.3492,2.656
18.935457,-2.2010,-0.8730,-0.4195,2.405
18.936912,-1.8872,-0.7586,-0.4349,2.080
18.940753,-1.6213,-0.6456,-0.4266,1.797
18.941685,-1.4051,-0.5757,-0.4239,1.577
18.945729,-1.2597,-0.5330,-0.4032,1.426
18.946769,-1.1389,-0.5130,-0.3653,1.301
18.950708,-1.0583,-0.5161,-0.3318,1.223
18.951704,-0.9959,-0.5161,-0.2998,1.161
18.955534,-0.9324,-0.5277,-0.2570,1.102
18.956867,-0.8769,-0.5333,-0.1986,1.045
18.960473,-0.8151,-0.5545,-0.1409,0.996
18.961719,-0.7352,-0.5662,-0.1106,0.935
18.965700,-0.6536,-0.6124,-0.1020,0.901
18.967010,-0.5641,-0.6720,-0.1766,0.895
18.969170,-0.4637,-0.7595,-0.2956,0.938
18.973647,-0.3843,-0.8922,-0.4134,1.056
18.974671,-0.2970,-1.0587,-0.4706,1.196
18.978191,-0.2528,-1.2708,-0.5009,1.389
18.979503,-0.2056,-1.4870,-0.4865,1.578
18.983249,-0.1580,-1.6882,-0.4767,1.761
18.984517,-0.1494,-1.8319,-0.4469,1.892
18.986906,-0.1359,-1.9003,-0.3823,1.943
18.989099,-0.0781,-1.9162,-0.2886,1.939
18.993127,-0.0331,-1.8837,-0.1314,1.889
18.995517,0.0171,-1.8483,0.0228,1.848
18.998051,0.0022,-1.8244,0.1715,1.832
18.999115,-0.0213,-1.7972,0.3968,1.841
19.003029,-0.0670,-1.8097,0.5523,1.893
19.004287,-0.1282,-1.8434,0.6941,1.974
19.006863,-0.1956,-1.8817,0.7759,2.045
19.009102,-0.2608,-1.9255,0.8617,2.126
19.013169,-0.3060,-1.9544,0.9331,2.187
19.014728,-0.3549,-1.9695,0.9839,2.230
19.016802,-0.3784,-1.9539,1.0198,2.236
19.019125,-0.3669,-1.9094,1.0384,2.204
19.021738,-0.3532,-1.8006,1.0073,2.093
19.024164,-0.3097,-1.6631,0.9536,1.942
19.026865,-0.2256,-1.5164,0.8964,1.776
19.029217,-0.1296,-1.3805,0.8052,1.603
19.031643,-0.0304,-1.2170,0.7158,1.412
19.035025,0.0685,-1.0758,0.5911,1.229
19.036922,0.1548,-0.9218,0.4924,1.057
19.040490,0.2224,-0.7894,0.3617,0.896
19.041979,0.3002,-0.6617,0.2265,0.761
19.045861,0.3319,-0.5564,0.0953,0.655
19.047044,0.4104,-0.4518,-0.0493,0.612
19.050693,0.4864,-0.3614,-0.2215,0.645
19.051781,0.5465,-0.2781,-0.4317,0.750
19.055679,0.6521,-0.2067,-0.6341,0.933
19.056956,0.7623,-0.1630,-0.9159,1.203
19.060849,0.9407,-0.1183,-1.2683,1.583
19.061861,1.0903,-0.0994,-1.3685,1.753
19.065778,1.2042,-0.1048,-1.3590,1.819
19.066877,1.2646,-0.1074,-1.1547,1.716
19.070745,1.2650,-0.1144,-0.8956,1.554
19.072024,1.2159,-0.1417,-0.6348,1.379
19.074426,1.1233,-0.2013,-0.3839,1.204
19.076815,1.0069,-0.2676,-0.1700,1.056
19.080873,0.9095,-0.3365,-0.0337,0.970
19.081890,0.8193,-0.4311,0.0633,0.928
19.085735,0.7501,-0.4973,0.1104,0.907
19.086915,0.6883,-0.5648,0.1193,0.898
19.089564,0.6651,-0.6168,0.1410,0.918
19.093042,0.6399,-0.6626,0.1549,0.934
19.094211,0.6113,-0.7114,0.1972,0.959
19.097148,0.5641,-0.7527,0.2276,0.968
19.099342,0.5287,-0.8067,0.2510,0.997
19.101984,0.4884,-0.8583,0.2942,1.030
19.105887,0.4234,-0.9145,0.3111,1.055
19.106834,0.3584,-0.9793,0.3385,1.096
19.110729,0.3039,-1.0438,0.3593,1.145
19.112073,0.2454,-1.1012,0.3783,1.190
19.114498,0.1880,-1.1571,0.3971,1.238
19.116747,0.1145,-1.2212,0.4128,1.294
19.120549,0.0483,-1.2759,0.4110,1.341
19.122046,-0.0008,-1.3295,0.4037,1.389
19.125949,-0.0511,-1.3724,0.3768,1.424
19.127032,-0.1017,-1.4028,0.3551,1.451
19.129470,-0.1587,-1.4341,0.3446,1.483
19.133274,-0.1919,-1.4639,0.3331,1.514
19.134817,-0.2438,-1.4729,0.3409,1.531
19.136973,-0.2892,-1.4910,0.3439,1.557
19.140615,-0.3339,-1.4914,0.3194,1.561
19.142157,-0.3689,-1.4966,0.3204,1.574
19.145976,-0.3982,-1.4790,0.3174,1.564
19.147025,-0.4082,-1.4460,0.3278,1.538
19.150999,-0.3994,-1.4243,0.3223,1.514
19.152011,-0.3771,-1.3903,0.3067,1.473
19.156014,-0.3661,-1.3507,0.3306,1.438
19.157009,-0.3370,-1.3267,0.3387,1.410
19.159658,-0.3021,-1.3041,0.3478,1.383
19.163397,-0.2750,-1.2728,0.3629,1.352
19.164657,-0.2401,-1.2622,0.3710,1.337
19.168419,-0.2300,-1.2584,0.3724,1.332
19.169573,-0.2256,-1.2481,0.3721,1.322
19.173436,-0.2007,-1.2183,0.3868,1.294
19.174497,-0.2105,-1.2163,0.4150,1.302
19.178198,-0.1865,-1.1987,0.4269,1.286
19.179648,-0.1704,-1.1794,0.4546,1.275
19.181766,-0.1721,-1.1701,0.4719,1.273
19.185873,-0.1892,-1.1459,0.4993,1.264
19.186769,-0.1927,-1.1212,0.5039,1.244
19.190730,-0.2102,-1.1049,0.4883,1.226
19.192147,-0.2130,-1.0897,0.4983,1.217
19.194510,-0.2342,-1.0716,0.4949,1.203
19.196901,-0.2669,-1.0513,0.4881,1.189
19.199501,-0.2752,-1.0247,0.4942,1.170
19.201803,-0.3029,-0.9944,0.4849,1.147
19.204411,-0.3305,-0.9723,0.4714,1.130
19.207091,-0.3657,-0.9457,0.4587,1.113
19.210691,-0.4092,-0.9336,0.4126,1.100
19.212223,-0.4409,-0.9250,0.3839,1.094
19.214716,-0.4749,-0.9101,0.3257,1.077
19.218669,-0.5169,-0.9005,0.2869,1.077
19.219602,-0.5534,-0.8884,0.2539,1.077
19.223743,-0.5851,-0.8837,0.2211,1.083
19.224976,-0.6128,-0.8822,0.1938,1.092
19.227162,-0.6587,-0.8922,0.1613,1.121
19.231145,-0.6760,-0.8922,0.1195,1.126
19.232075,-0.6876,-0.8886,0.1014,1.128
19.235960,-0.6672,-0.8724,0.0816,1.101
19.237158,-0.6534,-0.8581,0.0626,1.080
19.241022,-0.6257,-0.8390,0.0469,1.048
19.242029,-0.5746,-0.8092,0.0426,0.993
19.246036,-0.5429,-0.7969,0.0389,0.965
19.246989,-0.5059,-0.7710,0.0440,0.923
19.250916,-0.4703,-0.7517,0.0305,0.887
19.252203,-0.4539,-0.7370,0.0293,0.866
19.254559,-0.4248,-0.7178,0.0110,0.834
19.256930,-0.3777,-0.7155,-0.0256,0.809
19.260786,-0.3784,-0.6992,-0.0283,0.795
19.262109,-0.3669,-0.6989,-0.0381,0.790
19.266000,-0.3828,-0.6982,-0.0461,0.798
19.267142,-0.3787,-0.7048,-0.0598,0.802
19.269551,-0.3818,-0.7099,-0.0745,0.810
19.272051,-0.3964,-0.7244,-0.0747,0.829
19.274459,-0.3972,-0.7316,-0.0879,0.837
19.278622,-0.3957,-0.7381,-0.0889,0.842
19.279644,-0.3967,-0.7456,-0.0840,0.849
19.283608,-0.3887,-0.7507,-0.0637,0.848
19.284559,-0.3747,-0.7595,-0.0668,0.850
19.287230,-0.3661,-0.7586,-0.0556,0.844
19.289693,-0.3626,-0.7733,-0.0473,0.855
19.293664,-0.3682,-0.7815,-0.0232,0.864
19.294805,-0.3747,-0.7864,-0.0127,0.871
19.298593,-0.3579,-0.7987,0.0063,0.875
19.299846,-0.3649,-0.8047,0.0340,0.884
19.303537,-0.3510,-0.8194,0.0494,0.893
19.304849,-0.3444,-0.8380,0.0611,0.908
19.307133,-0.3430,-0.8512,0.0829,0.921
19.311314,-0.3165,-0.8637,0.1007,0.925
19.312237,-0.3039,-0.8861,0.1129,0.944
19.316133,-0.2916,-0.8937,0.1373,0.950
19.317269,-0.2613,-0.9096,0.1615,0.960
19.321217,-0.2531,-0.9194,0.1857,0.971
19.322183,-0.2235,-0.9364,0.2148,0.986
19.326212,-0.2095,-0.9741,0.3497,1.056
19.327265,-0.1892,-1.0005,0.4030,1.095
19.331241,-0.1694,-1.0154,0.4469,1.122
19.332180,-0.1594,-1.0247,0.4697,1.138
19.334802,-0.1455,-1.0173,0.4560,1.124
19.337035,-0.1282,-1.0135,0.4385,1.112
19.341139,-0.1264,-0.9934,0.3966,1.077
19.342494,-0.1343,-0.9685,0.3605,1.042
19.345998,-0.1326,-0.9438,0.3172,1.004
19.347673,-0.1536,-0.9189,0.2671,0.969
19.349746,-0.1718,-0.9010,0.2223,0.944
19.352349,-0.1895,-0.8881,0.1855,0.927
19.356263,-0.2076,-0.8572,0.1557,0.896
19.357187,-0.2288,-0.8463,0.1339,0.887
19.361232,-0.2477,-0.8316,0.1209,0.876
19.362373,-0.2659,-0.8245,0.1116,0.873
19.366382,-0.2902,-0.8236,0.0972,0.879
19.367319,-0.3144,-0.8160,0.1036,0.881
19.371241,-0.3512,-0.8116,0.0899,0.889
19.372276,-0.3759,-0.8116,0.1156,0.902
19.375035,-0.4026,-0.8241,0.1281,0.926
19.377142,-0.4265,-0.8177,0.1512,0.935
19.381257,-0.4360,-0.8250,0.1738,0.949
19.382380,-0.4561,-0.8365,0.1904,0.972
19.386083,-0.4549,-0.8392,0.1782,0.971
19.387191,-0.4502,-0.8467,0.1735,0.975
19.389716,-0.4346,-0.8509,0.1524,0.968
19.392303,-0.4136,-0.8478,0.1278,0.952
19.394614,-0.3911,-0.8583,0.0826,0.947
19.397272,-0.3532,-0.8605,0.0562,0.932
19.401185,-0.3217,-0.8649,0.0124,0.923
19.402158,-0.2927,-0.8739,-0.0148,0.922
19.404829,-0.2723,-0.8754,-0.0605,0.919
19.407103,-0.2459,-0.8800,-0.0947,0.919
19.409601,-0.2207,-0.8959,-0.1292,0.932
19.412323,-0.2181,-0.9128,-0.1565,0.951
19.414611,-0.2127,-0.9287,-0.1735,0.968
19.417072,-0.2205,-0.9518,-0.1835,0.994
19.419672,-0.2347,-0.9841,-0.1852,1.028
19.422217,-0.2745,-1.0003,-0.1935,1.055
19.424847,-0.3237,-1.0254,-0.1779,1.090
19.427112,-0.3626,-1.0480,-0.1698,1.122
19.429707,-0.4055,-1.0601,-0.1497,1.145
19.432147,-0.4583,-1.0843,-0.1444,1.186
19.434919,-0.5096,-1.0797,-0.1213,1.200
19.437172,-0.5600,-1.0944,-0.1197,1.235
19.441228,-0.6098,-1.0907,-0.0947,1.253
19.442124,-0.6526,-1.0794,-0.0852,1.264
19.444879,-0.6932,-1.0648,-0.0632,1.272
19.448708,-0.7322,-1.0599,-0.0458,1.289
19.449897,-0.7697,-1.0330,-0.0229,1.288
19.453758,-0.8009,-1.0171,-0.0053,1.295
19.454826,-0.8322,-0.9968,0.0061,1.299
19.458740,-0.8694,-0.9805,0.0320,1.311
19.459960,-0.8860,-0.9614,0.0428,1.308
19.462393,-0.9195,-0.9357,0.0540,1.313
19.465013,-0.9319,-0.9208,0.0636,1.312
19.468649,-0.9691,-0.8954,0.0774,1.322
19.469890,-0.9879,-0.8842,0.0914,1.329
19.474567,-1.0026,-0.8644,0.1032,1.328
19.475465,-1.0274,-0.8502,0.0918,1.337
19.479046,-1.0409,-0.8334,0.1097,1.338
19.479989,-1.0602,-0.8197,0.1007,1.344
19.482594,-1.0847,-0.8143,0.1014,1.360
19.486486,-1.0993,-0.8080,0.1092,1.369
19.487320,-1.1062,-0.7964,0.0931,1.366
19.491359,-1.1215,-0.8050,0.0927,1.384
19.492591,-1.1284,-0.8003,0.0902,1.386
19.496357,-1.1262,-0.7954,0.0841,1.381
19.497666,-1.1162,-0.8003,0.0967,1.377
19.501478,-1.1106,-0.7898,0.0983,1.366
19.502499,-1.1086,-0.8104,0.1085,1.377
19.506770,-1.0933,-0.8221,0.1065,1.372
19.507662,-1.0940,-0.8563,0.1097,1.394
19.510141,-1.0945,-0.8954,0.0997,1.418
19.513899,-1.1152,-0.9516,0.1016,1.470
19.514852,-1.1282,-1.0056,0.1002,1.515
19.518737,-1.1900,-1.0592,0.1185,1.597
19.520121,-1.2210,-1.1004,0.1376,1.649
19.522468,-1.2631,-1.1288,0.1522,1.701
19.525018,-1.2846,-1.1510,0.1530,1.732
19.527426,-1.2904,-1.1608,0.1488,1.742
19.530088,-1.2790,-1.1520,0.1537,1.728
19.532502,-1.2459,-1.1417,0.1468,1.696
19.535092,-1.2161,-1.1405,0.1363,1.673
19.537589,-1.1656,-1.1254,0.1212,1.625
19.540098,-1.0959,-1.1146,0.0916,1.566
19.542536,-1.0226,-1.0985,0.0765,1.503
19.545270,-0.9402,-1.0944,0.0357,1.443
19.547553,-0.8689,-1.1016,0.0135,1.403
19.550003,-0.8097,-1.1117,-0.0139,1.375
19.552547,-0.7567,-1.1335,-0.0476,1.364
19.555002,-0.7308,-1.1598,-0.0913,1.374
19.557490,-0.6939,-1.1926,-0.1216,1.385
19.560037,-0.6702,-1.2102,-0.1524,1.392
19.562584,-0.6399,-1.2305,-0.1940,1.400
19.564969,-0.6164,-1.2283,-0.2194,1.392
19.567577,-0.5690,-1.2192,-0.2611,1.371
19.570046,-0.5329,-1.2109,-0.3103,1.359
19.572797,-0.5035,-1.1787,-0.3594,1.331
19.575206,-0.4681,-1.1594,-0.3997,1.313
19.577604,-0.4344,-1.1420,-0.4515,1.303
19.581516,-0.3985,-1.1119,-0.5043,1.284
19.582577,-0.3857,-1.1095,-0.5703,1.306
19.586370,-0.3833,-1.1014,-0.6155,1.319
19.587470,-0.4050,-1.1102,-0.6483,1.348
19.591265,-0.4327,-1.1312,-0.6505,1.375
19.592446,-0.4756,-1.1589,-0.6483,1.410
19.596166,-0.5282,-1.2097,-0.6488,1.471
19.597623,-0.5637,-1.2782,-0.6363,1.535
19.600063,-0.6017,-1.3412,-0.6148,1.593
19.602793,-0.6191,-1.4155,-0.5659,1.645
19.606819,-0.6340,-1.4846,-0.5300,1.699
19.608238,-0.6071,-1.5477,-0.4874,1.732
19.611649,-0.5910,-1.6061,-0.4457,1.769
19.612913,-0.5629,-1.6562,-0.3900,1.792
19.616462,-0.5355,-1.6953,-0.3477,1.812
19.617686,-0.4982,-1.7158,-0.2785,1.808
19.621752,-0.4707,-1.7322,-0.2189,1.808
19.622803,-0.4441,-1.7540,-0.1933,1.820
19.626760,-0.4148,-1.7764,-0.1521,1.831
19.627692,-0.3962,-1.7945,-0.1211,1.842
19.631677,-0.3682,-1.8038,-0.0918,1.843
19.632603,-0.3307,-1.8339,-0.0619,1.864
19.636430,-0.2872,-1.8397,-0.0500,1.863
19.637699,-0.2566,-1.8573,-0.0288,1.875
19.641673,-0.1988,-1.8603,-0.0180,1.871
19.642700,-0.1318,-1.8717,-0.0180,1.876
19.646670,-0.0827,-1.8717,-0.0190,1.874
19.647975,-0.0113,-1.8845,0.0017,1.885
19.651649,0.0436,-1.8877,0.0024,1.888
19.652666,0.0898,-1.8994,-0.0055,1.902
19.656365,0.1443,-1.9008,0.0042,1.906
19.657640,0.1870,-1.9064,0.0112,1.916
19.661637,0.2198,-1.9187,0.0391,1.932
19.662977,0.2543,-1.8969,0.0904,1.916
19.666558,0.2918,-1.8889,0.1361,1.916
19.667825,0.3412,-1.8666,0.2178,1.910
19.671634,0.3764,-1.8223,0.2873,1.883
19.672587,0.4307,-1.7823,0.3213,1.862
19.675353,0.4476,-1.7491,0.3483,1.839
19.679265,0.4742,-1.7100,0.3414,1.807
19.680517,0.4747,-1.6533,0.3370,1.753
19.684176,0.4764,-1.5795,0.3402,1.684
19.685363,0.4773,-1.5079,0.3409,1.618
19.689247,0.4835,-1.4123,0.3495,1.533
19.690210,0.4849,-1.3209,0.3409,1.448
19.694119,0.4969,-1.2307,0.2994,1.361
19.695235,0.5106,-1.1371,0.2588,1.273
19.697827,0.5182,-1.0496,0.2013,1.188
19.700244,0.5321,-0.9597,0.1647,1.110
19.702799,0.5519,-0.8805,0.1913,1.057
19.705282,0.5374,-0.8084,0.2263,0.997
19.708855,0.5406,-0.7421,0.2607,0.954
19.710624,0.5318,-0.6867,0.2712,0.910
19.712847,0.5099,-0.6305,0.2766,0.857
19.715260,0.4840,-0.6046,0.2747,0.822
19.717767,0.4463,-0.5729,0.2964,0.784
19.720402,0.4090,-0.5405,0.2852,0.735
19.723044,0.3603,-0.5435,0.2691,0.705
19.726730,0.3083,-0.5289,0.2442,0.659
19.727886,0.2271,-0.5430,0.2114,0.625
19.731772,0.1533,-0.5494,0.1728,0.596
19.732786,0.0668,-0.5760,0.1193,0.592
19.736769,-0.0155,-0.5806,0.0577,0.584
19.737782,-0.0937,-0.5948,-0.0043,0.602
19.741706,-0.1939,-0.6004,-0.0612,0.634
19.742918,-0.2626,-0.6268,-0.1331,0.693
19.746782,-0.3432,-0.6428,-0.1964,0.755
19.747802,-0.4048,-0.6605,-0.2316,0.809
19.751690,-0.4556,-0.6831,-0.2480,0.858
19.752890,-0.5015,-0.6948,-0.2651,0.897
19.755276,-0.5402,-0.7031,-0.2895,0.933
19.757786,-0.5917,-0.7195,-0.2639,0.968
19.761820,-0.6338,-0.7276,-0.2357,0.993
19.762875,-0.6511,-0.7258,-0.1959,0.995
19.766964,-0.6543,-0.7290,-0.1690,0.994
19.767910,-0.6846,-0.7265,-0.1402,1.008
19.771796,-0.6897,-0.7258,-0.1072,1.007
19.772938,-0.7010,-0.7158,-0.0712,1.004
19.776863,-0.7210,-0.7280,-0.0554,1.026
19.777866,-0.7281,-0.7204,-0.0412,1.025
19.781870,-0.7354,-0.7087,-0.0388,1.022
19.782917,-0.7487,-0.7001,-0.0265,1.025
19.786793,-0.7401,-0.6962,-0.0083,1.016
19.788024,-0.7220,-0.6813,-0.0270,0.993
19.791805,-0.7196,-0.6766,-0.0078,0.988
19.793017,-0.7228,-0.6589,0.0215,0.978
19.796735,-0.6856,-0.6535,0.0366,0.948
19.797915,-0.6318,-0.6263,0.0435,0.891
19.801796,-0.5690,-0.6070,0.0648,0.835
19.802948,-0.5199,-0.6007,0.0816,0.799
19.806895,-0.4581,-0.5972,0.0990,0.759
19.807846,-0.4221,-0.5967,0.0987,0.738
19.811762,-0.3857,-0.5967,0.1053,0.718
19.812931,-0.3537,-0.5990,0.1172,0.705
19.816809,-0.3263,-0.6004,0.1234,0.694
19.817977,-0.3112,-0.6107,0.1419,0.700
19.821919,-0.2946,-0.6234,0.1589,0.708
19.822977,-0.2804,-0.6202,0.1617,0.700
19.827003,-0.2557,-0.6251,0.1517,0.692
19.828013,-0.2337,-0.6129,0.1520,0.673
19.831946,-0.2161,-0.6217,0.1679,0.679
19.832880,-0.2110,-0.6158,0.1698,0.673
19.836663,-0.2086,-0.6109,0.1880,0.672
19.837978,-0.1956,-0.6102,0.2048,0.673
19.841821,-0.1876,-0.5960,0.2018,0.657
19.842933,-0.1680,-0.5813,0.1887,0.634
19.846911,-0.1399,-0.5767,0.1806,0.620
19.848350,-0.1130,-0.5533,0.1836,0.594
19.850514,-0.1103,-0.5379,0.1826,0.579
19.853076,-0.0773,-0.5335,0.1904,0.572
19.856718,-0.0692,-0.5117,0.1882,0.550
19.858068,-0.0421,-0.5027,0.1999,0.543
19.861915,-0.0304,-0.4963,0.1880,0.532
19.863026,0.0035,-0.4772,0.1833,0.511
19.867293,0.0064,-0.4636,0.1911,0.501
19.868184,0.0267,-0.4477,0.1933,0.488
19.870540,0.0372,-0.4357,0.2074,0.484
19.872940,0.0634,-0.4194,0.2131,0.475
19.876693,0.0837,-0.4105,0.1911,0.460
19.878131,0.0937,-0.3924,0.2018,0.451
19.881997,0.0942,-0.3861,0.2121,0.451
19.883195,0.1198,-0.3676,0.2036,0.437
19.887004,0.1452,-0.3553,0.2309,0.448
19.887946,0.1774,-0.3480,0.2570,0.468
19.891980,0.1846,-0.3353,0.2517,0.458
19.893015,0.1944,-0.3292,0.2612,0.463
19.896780,0.2042,-0.3248,0.2566,0.462
19.898145,0.2215,-0.3145,0.2700,0.470
19.902027,0.2337,-0.3189,0.2737,0.481
19.903087,0.2417,-0.3182,0.2786,0.487
19.907064,0.2457,-0.3182,0.2861,0.493
19.908068,0.2557,-0.3345,0.2873,0.510
19.910759,0.2494,-0.3360,0.2842,0.506
19.914541,0.2540,-0.3362,0.3201,0.529
19.915545,0.2330,-0.3531,0.2764,0.505
19.919595,0.2090,-0.3695,0.2854,0.512
19.920530,0.1944,-0.3876,0.2684,0.510
19.924566,0.1706,-0.3930,0.2570,0.500
19.925565,0.1511,-0.4089,0.2400,0.498
19.929393,0.1396,-0.4262,0.2131,0.497
19.930747,0.1226,-0.4445,0.1684,0.491
19.934594,0.0922,-0.4585,0.1400,0.488
19.935533,0.0773,-0.4865,0.0965,0.502
19.939522,0.0280,-0.5259,0.0594,0.530
19.940541,-0.0064,-0.5648,-0.0058,0.565
19.944537,-0.0523,-0.6114,-0.0789,0.619
19.945692,-0.0881,-0.6640,-0.1656,0.690
19.949541,-0.1357,-0.7174,-0.2184,0.762
19.950702,-0.1655,-0.7877,-0.3059,0.861
19.954634,-0.1765,-0.8661,-0.4158,0.977
19.955574,-0.2217,-0.9492,-0.4606,1.078
19.959454,-0.2834,-1.0193,-0.4869,1.165
19.960700,-0.3801,-1.1058,-0.5300,1.284
19.964391,-0.4586,-1.1726,-0.5867,1.389
19.965755,-0.5727,-1.2696,-0.6524,1.538
19.969557,-0.7220,-1.3478,-0.6896,1.677
19.970684,-0.8726,-1.4399,-0.7556,1.845
19.975004,-1.0793,-1.5428,-0.8474,2.065
19.975913,-1.2916,-1.6210,-0.9198,2.268
19.979680,-1.5730,-1.7129,-0.9489,2.512
19.980926,-1.8596,-1.7894,-0.9645,2.755
19.984512,-2.1274,-1.8630,-0.9757,2.991
19.985699,-2.3567,-1.8999,-0.8988,3.158
19.989538,-2.5810,-1.9309,-0.7096,3.301
19.991304,-2.7434,-1.9272,-0.6570,3.416
19.994669,-2.9200,-1.9157,-0.6517,3.553
19.995885,-3.0149,-1.8922,-0.6141,3.612
19.998156,-3.0831,-1.8693,-0.6505,3.664
20.000650,-3.0955,-1.8304,-0.7174,3.667
20.004525,-3.0792,-1.7718,-0.7451,3.630
20.005788,-3.0132,-1.7251,-0.7233,3.547
20.009494,-2.9506,-1.6482,-0.7015,3.452
20.011274,-2.7541,-1.5445,-0.6566,3.225
20.013146,-2.4867,-1.4128,-0.6612,2.935
20.017071,-2.1155,-1.2622,-0.6884,2.558
20.018471,-1.7438,-1.1202,-0.7211,2.194
20.020649,-1.4102,-0.9979,-0.7480,1.883
20.023067,-1.1772,-0.8981,-0.7690,1.668
20.025773,-0.9712,-0.8272,-0.7590,1.484
20.028149,-0.8276,-0.7952,-0.7629,1.378
20.030654,-0.7268,-0.7524,-0.7516,1.288
20.033154,-0.6448,-0.7324,-0.7301,1.219
20.035654,-0.5749,-0.7021,-0.6952,1.143
20.038160,-0.5145,-0.6718,-0.6695,1.079
20.042147,-0.4612,-0.6505,-0.6311,1.017
20.043190,-0.4060,-0.6178,-0.5664,0.931
20.045713,-0.3466,-0.5865,-0.4992,0.845
20.049705,-0.2902,-0.5567,-0.4520,0.774
20.050785,-0.2244,-0.5347,-0.4078,0.709
20.053156,-0.1592,-0.5176,-0.3518,0.646
20.055704,-0.0919,-0.5176,-0.3513,0.632
20.058206,-0.0128,-0.5442,-0.3960,0.673
20.062137,0.0886,-0.6029,-0.4618,0.765
